reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ca693426-c80f-4144-884a-8142cd858c6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gampang d mengerti dan asik loh gak ush ngantri,5,0,1.17.1,2019-05-01 10:34:13,,,1.17.1
ad1c62e5-db71-4fb8-9fd1-d68325fefdf6,Dona Yuniansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWDbydpcnQ5gOw2d9RHZkhyHNTXa39d6N0_cnY6UNmeBFEy3EgN,Lebih mudah membeli tiket terimakasih,5,0,1.27.0,2022-05-06 02:57:28,"Hi TIX Hunter, terima kasih atas _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Bella",2022-05-06 05:19:20,1.27.0
306e2b53-d8f6-465f-8432-15ef3de39ae7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Yang mau voucher 25k, masukin kode ini NHJCT0 saat bergabung di aplikasi TIX ID ya",5,2,1.9.1,2018-11-03 03:47:00,,,1.9.1
c81b9967-da3c-458e-8d7a-a510a63c75da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Td ada yg koment film Joker..emang film Joker itu harus nunjukin KTP.. soalnya termasuk film dewasa dan ada kekerasan juga..jd jgn cuma gara2 Joker komentnya disini..aku biasa aja pake tix.id,4,0,1.19.0,2019-10-14 01:39:54,"Hi TIX Hunter, terima kasih atas review Anda dan kami mohon maaf atas ketidaknyamanan yang terjadi. Mohon berkenan mengirimkan info lengkapnya dengan menghubungi customer service kami melalui email di help@tix.id atau telepon di 1500849. Terima kasih. -TM-",2019-10-14 10:16:38,1.19.0
21d74b29-569b-44b4-9287-dc9e25acf381,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bego update tu liat2 kek masa gua mau nonton mau cetak tiket update dlu kn nyeselim,1,0,1.17.1,2019-05-18 13:22:25,,,1.17.1
13dd303f-f48f-4e31-a23f-99d058625998,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu... Sehingga tdk perlu antri,5,0,1.9.1,2018-11-17 03:01:07,,,1.9.1
6da5deb5-a1d6-49d6-b937-62b973759f62,Johnny Patty,https://play-lh.googleusercontent.com/a-/ALV-UjUGVOThCmMUHWMw5rfIvq0g5Cp-eUPJya1LL4cik8fAbTF49FrA,Sangat membantu tanpa perlu antri,5,0,1.23.2,2020-12-04 02:19:47,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih / Rina",2020-12-04 06:37:53,1.23.2
8e26e913-2371-4aac-b131-effc1e2dc27e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apa sekarang gabisa booking tiket untuk hari lain ya ? misal sekrg hari senin trus saya mau booking tiket hari kamis atau hari lainya .,2,1,1.14.0,2019-02-25 14:05:18,,,1.14.0
aafe7751-8fd4-4adb-b528-05831efaf313,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus promo nyaa menarik,5,0,1.15.1,2019-04-03 03:02:57,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-04-03 08:16:40,1.15.1
efd5911d-a24d-4f6d-a1d6-52d93a132bfd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Simple,ga harus ngantri.. 4 jempol pokonya",5,1,1.14.0,2019-01-20 09:48:09,,,1.14.0
bd6d3b7f-ca53-4e07-8ae3-5af19ae557ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagusss bett... Untuk yang mau dapetin voucher buy 1 get 1 nya... Masukin kode aku ya 3FQZIW Manjurrr!,5,2,1.13.0,2018-12-25 02:05:48,,,1.13.0
73597a5f-f6d1-405d-8783-9cba560cc762,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka banget apalagi suka ada promo buy 1 get 1,5,0,1.8.1,2018-10-02 10:14:44,,,1.8.1
993ab168-ab4b-43f0-a907-569c65dbc7c0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu gk ribet cara pemakain apknya,5,0,1.19.1,2019-10-26 04:46:04,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -AR-",2019-10-26 04:55:06,1.19.1
77b219bf-a41e-4c79-a802-03a1863ec97c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tix id keren, semakin sukses untuk tix id nonton film nggak ribet☺",5,0,1.7.1,2018-09-28 10:56:40,,,1.7.1
f87f0761-2763-4aed-ba44-d04248b24af2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah dalam membeli tiket bioskop dan banyal promo diskon menarik,5,0,1.18.0,2019-06-23 05:18:17,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-06-23 05:41:17,1.18.0
501fa246-7b6b-48e1-b712-83fc653bab64,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Top up nya di aktifin di agent dongg 😊😊 supaya ga ribet klo di alfa hehe,4,0,1.12.0,2019-03-06 15:01:35,,,1.12.0
e9ac159a-d372-4383-8a98-7e16de1b3f01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak bisa menerima kode verifikasi untuk daftar,1,0,1.18.0,2019-06-13 02:21:14,"Hi TIX Hunter, mohon maaf atas kendalanya, terkait dengan hal tersebut mohon Kakak dapat menghubungi Customer Support melalui telepon di 1500849 atau email help@tix.id, agar nantinya tim kami dapat memberikan solusi terbaik. Terima kasih. -AR",2019-06-16 10:31:46,1.18.0
399b0816-0a65-45b0-81b4-27a511959a05,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat membantu, enggak pake ngantri",5,0,1.18.0,2019-10-26 12:46:39,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2019-10-26 13:13:28,1.18.0
68ab1bb3-0a4e-43ac-ae86-7da43fbb9c94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap lah.... Apa lagi kalo promo😀,5,0,1.12.0,2018-12-14 06:37:45,,,1.12.0
963c18d6-766c-4c41-a4c5-919767f41050,zaskirani fathya,https://play-lh.googleusercontent.com/a-/ALV-UjVdl1US8vzK4onuMkeaRArkFRMyJEZL7DCbr8UFHAxycQzRcog,"bagus, membantu banget jdi LBH satset ajaa",5,0,3.6.0,2024-03-14 03:20:37,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2024-03-14 03:24:54,3.6.0
2d5e9e22-2c61-49f9-83fa-ac75a335d0a3,Tadys Aulia Jabbar,https://play-lh.googleusercontent.com/a-/ALV-UjXFcmh1yfG8QCtOHNdR5Qk87jZCrdqVrVlCjdJV4HnDs7FfDsuc,Bagus & mempermudah dalam pemesanan tiket bioskop XXI,5,0,3.3.1,2023-10-14 12:31:43,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-10-15 06:40:22,3.3.1
364dc9cf-f8c9-42a0-b7f4-bba86f14ef90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membantu bgts..suka sih...tp kdg klo lg byk orderan d 21 yg d tix d cancelny..jd dpt yg jam mlm..over all oke ko...,5,0,1.11.0,2018-11-25 05:10:53,,,1.11.0
18f85e22-90b2-47ae-b490-429b81e96487,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tambahin lagi promo diskonnya,5,0,1.18.0,2019-06-08 05:05:26,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-06-08 05:15:10,1.18.0
f8b96040-c308-45c3-96e4-58bfea1304f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sialan pembaruan mulu bikin abis kouta aja 😤😡,1,0,1.8.2,2018-10-30 04:25:00,,,1.8.2
22e030d0-1164-4826-bf91-c299db244a24,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik selalu terus di pertahan kan dan sellu maju terus tix id.,5,0,1.17.1,2019-04-27 07:15:48,,,1.17.1
a544c4d1-c584-4299-b274-9e826991cace,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalo promo susah di buka aplikasinya.🤭,5,0,1.19.4,2019-12-25 03:20:30,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2019-12-25 03:34:34,1.19.4
629e8289-acde-4523-8ef4-dcb5e0e9c4fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus bgt cuma gk merata bioskopnya tlong di perbanyak biokopnya,5,0,1.8.2,2018-10-11 08:57:22,,,1.8.2
d878ece0-0daf-4b12-b489-8c1e90d55f3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan tapi bioskopnya kurang,3,0,1.17.1,2019-05-04 08:59:11,"Hi TIX Hunter, terima kasih atas review yang diberikan kepada TIX ID. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon di 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-05-04 09:34:44,1.17.1
97792fc2-9c94-4960-92bd-a073a7e05ce6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya mengundangmu download TIX ID & dapatkan voucher Rp25.000 setelah berhasil daftar TIX ID & terhubung DANA. Kode: Q2JOZY,5,0,1.13.0,2019-01-08 16:27:26,,,1.13.0
10c78371-10ea-4bec-ac0f-fb1096bb448a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat efektif dan efesien,5,0,1.9.1,2018-11-11 05:32:40,,,1.9.1
94472e30-b7b3-4fa7-8cdd-b82ea8008f65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kita Dapat Beli Tiket Dan Kita Dapat Tau Film Apa Yang Akan Dimulai,5,0,1.18.5,2019-07-28 05:04:04,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-07-28 05:46:37,1.18.5
c538e15c-a19a-46fa-883b-90ef090ad51f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Peningkatan akan lebih sempurna,5,0,1.18.5,2019-08-27 09:48:17,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-08-29 03:15:43,1.18.5
8d7ced2e-9d36-4757-8184-4b92c9f8922e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa sekarang, tiap saya buka tix id ada kendala terus ya?",5,1,1.14.0,2019-01-26 20:03:23,,,1.14.0
cf2f12b7-2ac0-4e7c-a1c5-3ce2040186a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya beli tiket pake saldo DANA ada tulisan preesale tpi ko ga diskonyaa?giaman sii,1,1,1.19.0,2019-10-02 14:25:01,"Hi TIX Hunter, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon berkenan mengirimkan detailnya kepada kami melalui email di help@tix.id atau telepon di 1500849. Terima kasih. -TM-",2019-10-02 12:03:26,1.19.0
fed619a6-8b3f-4716-94a5-85286cf2d037,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat memudahkan bagi kami sebagai penyuka film,5,0,1.18.2,2019-06-29 09:34:51,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-07-01 00:38:46,1.18.2
c3ea898c-c6a5-41a4-bbdb-9a997db75255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mantap sih, semoga tiap hari rabu by one get one ada terus menerus",5,0,1.9.1,2018-11-11 01:06:54,,,1.9.1
c454b9e1-19d8-4a6e-8cc1-319ac1e417e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good banyakin promo gede gedean yaaaa, thanks",5,0,1.19.4,2020-01-05 05:11:04,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih.-HA-",2020-01-05 05:51:32,1.19.4
5d2ca45f-b1ef-4bfa-a798-1a1ca3ec031b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Membuat nonton jadi lebih mudah..,5,0,1.18.5,2019-10-02 16:25:28,"Hi TIX Hunter, terima kasih atas detail _review_ yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -AR-",2019-10-03 05:32:55,1.18.5
2d120831-6807-4a6b-b9b9-3b5391d9ef1d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih membantu😁 pkknya suka..suka..suka,4,0,1.15.1,2019-03-02 05:19:19,,,1.15.1
48e45576-343e-4c9b-a2cc-b4c7486def09,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good sayang dananya gabisa topup murah,5,0,1.18.5,2019-07-17 05:54:36,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-07-17 09:56:56,1.18.5
831855e7-f289-4ab2-850a-fa03f61733ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus... sangat membantu..ga perlu antri👍,5,0,1.15.1,2019-04-28 05:37:26,,,1.15.1
b4e6b54a-6077-445a-8638-6bbfcbe6dc86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tingkatkan lagi promonya💓,5,0,1.15.1,2019-03-07 03:45:08,,,1.15.1
9281bb5e-9316-4589-8aa9-aeb718a079d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yang oke untuk nonton bareng pasangan, masukkan kode K5UGVW agar kamu mendapatkan promo",5,0,1.7.1,2018-09-21 12:04:06,,,1.7.1
747a3066-ee8c-4a12-98b0-7eda4201de0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sip tingkatkan lg performanya,5,0,1.13.0,2019-01-01 01:39:13,,,1.13.0
07821bc7-2a4f-40d0-aa02-b9c4bca35fbe,Sudarmawansyah Nurman,https://play-lh.googleusercontent.com/a-/ALV-UjXK5DJG3uFWHzfXM9uDUgz0POTMFIW5rpq2eiAQvKfMH4EDmtq4,"Aplikasi gak jelas, refund sepihak.",1,3,1.26.1,2021-12-14 10:02:01,"Hi TIX Hunter,Kami menyadari bahwa kesalahan ini menimbulkan kerugian untuk pengguna TIX ID. Untuk itu kami memohon maaf yang sebesar- besarnya. Kami berkomitmen untuk menjadi lebih baik lagi di masa mendatang. Terima kasih /Bella",2021-12-14 05:35:06,1.26.1
668cd741-574e-403b-9aeb-ae03b1e17262,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lebih gampang kalo mau beli tiket,4,0,1.19.3,2019-11-30 03:06:36,"Hi TIX Hunter, terima kasih atas detail review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Kakak. Jika Kakak memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui telepon ke 1500849 atau email help@tix.id. Terima kasih. -TM-",2019-11-30 03:12:25,1.19.3
641b450b-7ee4-4afc-92e2-a8a299abe236,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus jadi mudah nontonnya kalau pakai tix id,5,0,1.8.1,2018-10-13 11:21:04,,,1.8.1
7ab8243e-6efa-447f-bc65-4b8d99047ff4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu proses membeli tiket cuman duduk sambil main hp,5,0,1.12.0,2018-12-17 03:08:25,,,1.12.0
ced4d55d-ab27-465b-8328-704d5a00c79f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,memberikan informasi film dan pelayanan beli cepat ticket dalam dunia penayangan perfilman ...,5,0,1.15.1,2019-03-08 23:26:43,,,1.15.1
9e7db857-999b-425a-9849-ce6145606a85,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas layanannya,5,0,1.17.1,2019-05-29 01:38:45,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -SF-",2019-05-29 05:29:54,1.17.1
b2528e04-c5b7-49fc-85ed-8eee04ae8935,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu dan memudahkan.,5,0,1.17.2,2019-05-15 05:00:25,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama Kakak untuk membeli tiket nonton di jaringan bioskop Cinema XXI. Jika Kakak memiliki pertanyaan lainnya, dapat menghubungi Customer Support melalui telepon ke 1500849 atau email help@tix.id ya. Terima kasih. -AR-",2019-05-15 06:16:49,1.17.2
802f5183-4bfa-43f0-910b-8f23446193f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyak cgv nya dan skrg kurang update,3,0,1.19.4,2020-01-29 12:33:57,"Hi TIX Hunter, terima kasih atas review Anda dan kami mohon maaf atas ketidaknyamanan yang terjadi. Mohon berkenan mengirimkan info lengkapnya dengan menghubungi customer service kami melalui email di help@tix.id atau telepon di 1500849. Terima kasih / Indra",2020-01-29 12:38:59,1.19.4
f0737c37-38b0-4190-8c28-bd4c8ef35b74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi keren memudahkan para pecinta film bioskop,5,0,1.8.1,2018-10-04 06:53:10,,,1.8.1
